Year,State,Age group,Sex,Number of death
2017,Melaka,5-9,Female,14
2017,Melaka,10-14,Male,6
2017,Melaka,10-14,Female,9
2017,Melaka,15-19,Male,47
2017,Melaka,15-19,Female,6
2017,Melaka,20-24,Male,57
2017,Melaka,20-24,Female,15
2017,Melaka,25-29,Male,59
2017,Melaka,25-29,Female,21
2017,Melaka,30-34,Male,67
2017,Melaka,30-34,Female,28
2017,Melaka,35-39,Male,64
2017,Melaka,35-39,Female,39
2017,Melaka,40-44,Male,118
2017,Melaka,40-44,Female,40
2017,Melaka,45-49,Male,157
2017,Melaka,45-49,Female,65
2017,Melaka,50-54,Male,214
2017,Melaka,50-54,Female,116
2017,Melaka,55-59,Male,293
2017,Melaka,55-59,Female,189
2017,Melaka,60-64,Male,345
2017,Melaka,60-64,Female,222
2017,Melaka,65-69,Male,369
2017,Melaka,65-69,Female,255
2017,Melaka,70-74,Male,340
2017,Melaka,70-74,Female,282
2017,Melaka,75-79,Male,363
2017,Melaka,75-79,Female,321
2017,Melaka,80-84,Male,301
2017,Melaka,80-84,Female,367
2017,Melaka,85 +,Male,220
2017,Melaka,85 +,Female,394
2017,Negeri Sembilan,Under 1 year,Male,91
2017,Negeri Sembilan,Under 1 year,Female,57
2017,Negeri Sembilan,1-4,Male,21
2017,Negeri Sembilan,1-4,Female,10
2017,Negeri Sembilan,5-9,Male,6
2017,Negeri Sembilan,5-9,Female,11
2017,Negeri Sembilan,10-14,Male,16
2017,Negeri Sembilan,10-14,Female,5
2017,Negeri Sembilan,15-19,Male,73
2017,Negeri Sembilan,15-19,Female,18
2017,Negeri Sembilan,20-24,Male,74
2017,Negeri Sembilan,20-24,Female,23
2017,Negeri Sembilan,25-29,Male,69
2017,Negeri Sembilan,25-29,Female,22
2017,Negeri Sembilan,30-34,Male,87
2017,Negeri Sembilan,30-34,Female,30
2017,Negeri Sembilan,35-39,Male,125
2017,Negeri Sembilan,35-39,Female,45
2017,Negeri Sembilan,40-44,Male,150
2017,Negeri Sembilan,40-44,Female,53
2017,Negeri Sembilan,45-49,Male,210
2017,Negeri Sembilan,45-49,Female,76
2017,Negeri Sembilan,50-54,Male,271
2017,Negeri Sembilan,50-54,Female,167
2017,Negeri Sembilan,55-59,Male,428
2017,Negeri Sembilan,55-59,Female,255
2017,Negeri Sembilan,60-64,Male,442
2017,Negeri Sembilan,60-64,Female,299
2017,Negeri Sembilan,65-69,Male,503
2017,Negeri Sembilan,65-69,Female,319
2017,Negeri Sembilan,70-74,Male,444
2017,Negeri Sembilan,70-74,Female,273
2017,Negeri Sembilan,75-79,Male,440
2017,Negeri Sembilan,75-79,Female,394
2017,Negeri Sembilan,80-84,Male,350
2017,Negeri Sembilan,80-84,Female,436
2017,Negeri Sembilan,85 +,Male,300
2017,Negeri Sembilan,85 +,Female,518
2017,Pahang,Under 1 year,Male,123
2017,Pahang,Under 1 year,Female,82
2017,Pahang,1-4,Male,29
2017,Pahang,1-4,Female,23
2017,Pahang,5-9,Male,20
2017,Pahang,5-9,Female,13
2017,Pahang,10-14,Male,33
2017,Pahang,10-14,Female,18
2017,Pahang,15-19,Male,90
2017,Pahang,15-19,Female,27
2017,Pahang,20-24,Male,121
2017,Pahang,20-24,Female,31
2017,Pahang,25-29,Male,106
2017,Pahang,25-29,Female,59
2017,Pahang,30-34,Male,148
2017,Pahang,30-34,Female,63
2017,Pahang,35-39,Male,175
2017,Pahang,35-39,Female,55
2017,Pahang,40-44,Male,226
2017,Pahang,40-44,Female,68
2017,Pahang,45-49,Male,266
2017,Pahang,45-49,Female,160
2017,Pahang,50-54,Male,390
2017,Pahang,50-54,Female,223
2017,Pahang,55-59,Male,468
2017,Pahang,55-59,Female,297
2017,Pahang,60-64,Male,583
2017,Pahang,60-64,Female,360
2017,Pahang,65-69,Male,728
2017,Pahang,65-69,Female,456
2017,Pahang,70-74,Male,649
2017,Pahang,70-74,Female,433
2017,Pahang,75-79,Male,594
2017,Pahang,75-79,Female,473
2017,Pahang,80-84,Male,470
2017,Pahang,80-84,Female,485
2017,Pahang,85 +,Male,279
2017,Pahang,85 +,Female,437
2017,Perak,Under 1 year,Male,134
2017,Perak,Under 1 year,Female,108
2017,Perak,1-4,Male,29
2017,Perak,1-4,Female,25
2017,Perak,5-9,Male,26
2017,Perak,5-9,Female,20
2017,Perak,10-14,Male,40
2017,Perak,10-14,Female,25
2017,Perak,15-19,Male,140
2017,Perak,15-19,Female,37
2017,Perak,20-24,Male,146
2017,Perak,20-24,Female,41
2017,Perak,25-29,Male,152
2017,Perak,25-29,Female,56
2017,Perak,30-34,Male,205
2017,Perak,30-34,Female,84
2017,Perak,35-39,Male,265
2017,Perak,35-39,Female,85
2017,Perak,40-44,Male,324
2017,Perak,40-44,Female,133
2017,Perak,45-49,Male,510
2017,Perak,45-49,Female,218
2017,Perak,50-54,Male,710
2017,Perak,50-54,Female,346
2017,Perak,55-59,Male,957
2017,Perak,55-59,Female,493
2017,Perak,60-64,Male,1140
2017,Perak,60-64,Female,662
2017,Perak,65-69,Male,1229
2017,Perak,65-69,Female,769
2017,Perak,70-74,Male,1309
2017,Perak,70-74,Female,846
2017,Perak,75-79,Male,1297
2017,Perak,75-79,Female,1060
2017,Perak,80-84,Male,991
2017,Perak,80-84,Female,1179
2017,Perak,85 +,Male,816
2017,Perak,85 +,Female,1440
2017,Perlis,Under 1 year,Male,15
2017,Perlis,Under 1 year,Female,10
2017,Perlis,1-4,Male,2
2017,Perlis,1-4,Female,3
2017,Perlis,5-9,Male,3
2017,Perlis,5-9,Female,4
2017,Perlis,10-14,Male,6
2017,Perlis,10-14,Female,3
2017,Perlis,15-19,Male,21
2017,Perlis,15-19,Female,4
2017,Perlis,20-24,Male,25
2017,Perlis,20-24,Female,5
2017,Perlis,25-29,Male,16
2017,Perlis,25-29,Female,6
2017,Perlis,30-34,Male,26
2017,Perlis,30-34,Female,12
2017,Perlis,35-39,Male,21
2017,Perlis,35-39,Female,14
2017,Perlis,40-44,Male,25
2017,Perlis,40-44,Female,22
2017,Perlis,45-49,Male,44
2017,Perlis,45-49,Female,30
2017,Perlis,50-54,Male,86
2017,Perlis,50-54,Female,38
2017,Perlis,55-59,Male,91
2017,Perlis,55-59,Female,69
2017,Perlis,60-64,Male,111
2017,Perlis,60-64,Female,100
2017,Perlis,65-69,Male,123
2017,Perlis,65-69,Female,115
2017,Perlis,70-74,Male,132
2017,Perlis,70-74,Female,112
2017,Perlis,75-79,Male,152
2017,Perlis,75-79,Female,107
2017,Perlis,80-84,Male,103
2017,Perlis,80-84,Female,109
2017,Perlis,85 +,Male,98
2017,Perlis,85 +,Female,141
2017,Pulau Pinang,Under 1 year,Male,71
2017,Pulau Pinang,Under 1 year,Female,54
2017,Pulau Pinang,1-4,Male,17
2017,Pulau Pinang,1-4,Female,8
2017,Pulau Pinang,5-9,Male,11
2017,Pulau Pinang,5-9,Female,10
2017,Pulau Pinang,10-14,Male,18
2017,Pulau Pinang,10-14,Female,5
2017,Pulau Pinang,15-19,Male,60
2017,Pulau Pinang,15-19,Female,23
2017,Pulau Pinang,20-24,Male,96
2017,Pulau Pinang,20-24,Female,20
2017,Pulau Pinang,25-29,Male,85
2017,Pulau Pinang,25-29,Female,27
2017,Pulau Pinang,30-34,Male,117
2017,Pulau Pinang,30-34,Female,47
2017,Pulau Pinang,35-39,Male,133
2017,Pulau Pinang,35-39,Female,58
2017,Pulau Pinang,40-44,Male,181
2017,Pulau Pinang,40-44,Female,82
2017,Pulau Pinang,45-49,Male,271
2017,Pulau Pinang,45-49,Female,166
2017,Pulau Pinang,50-54,Male,441
2017,Pulau Pinang,50-54,Female,208
2017,Pulau Pinang,55-59,Male,537
2017,Pulau Pinang,55-59,Female,328
2017,Pulau Pinang,60-64,Male,721
2017,Pulau Pinang,60-64,Female,422
2017,Pulau Pinang,65-69,Male,776
2017,Pulau Pinang,65-69,Female,450
2017,Pulau Pinang,70-74,Male,760
2017,Pulau Pinang,70-74,Female,578
2017,Pulau Pinang,75-79,Male,694
2017,Pulau Pinang,75-79,Female,623
2017,Pulau Pinang,80-84,Male,537
2017,Pulau Pinang,80-84,Female,677
2017,Pulau Pinang,85 +,Male,458
2017,Pulau Pinang,85 +,Female,957
2017,Sabah,Under 1 year,Male,297
2017,Sabah,Under 1 year,Female,205
2017,Sabah,1-4,Male,84
2017,Sabah,1-4,Female,66
2017,Sabah,5-9,Male,61
2017,Sabah,5-9,Female,42
2017,Sabah,10-14,Male,69
2017,Sabah,10-14,Female,32
2017,Sabah,15-19,Male,106
2017,Sabah,15-19,Female,43
2017,Sabah,20-24,Male,147
2017,Sabah,20-24,Female,82
2017,Sabah,25-29,Male,173
2017,Sabah,25-29,Female,98
2017,Sabah,30-34,Male,193
2017,Sabah,30-34,Female,114
2017,Sabah,35-39,Male,211
2017,Sabah,35-39,Female,140
2017,Sabah,40-44,Male,280
2017,Sabah,40-44,Female,189
2017,Sabah,45-49,Male,379
2017,Sabah,45-49,Female,229
2017,Sabah,50-54,Male,529
2017,Sabah,50-54,Female,316
2017,Sabah,55-59,Male,749
2017,Sabah,55-59,Female,425
2017,Sabah,60-64,Male,793
2017,Sabah,60-64,Female,463
2017,Sabah,65-69,Male,809
2017,Sabah,65-69,Female,505
2017,Sabah,70-74,Male,721
2017,Sabah,70-74,Female,614
2017,Sabah,75-79,Male,971
2017,Sabah,75-79,Female,781
2017,Sabah,80-84,Male,773
2017,Sabah,80-84,Female,744
2017,Sabah,85 +,Male,584
2017,Sabah,85 +,Female,702
2017,Sarawak,Under 1 year,Male,136
2017,Sarawak,Under 1 year,Female,102
2017,Sarawak,1-4,Male,31
2017,Sarawak,1-4,Female,27
2017,Sarawak,5-9,Male,29
2017,Sarawak,5-9,Female,22
2017,Sarawak,10-14,Male,41
2017,Sarawak,10-14,Female,17
2017,Sarawak,15-19,Male,101
2017,Sarawak,15-19,Female,36
2017,Sarawak,20-24,Male,143
2017,Sarawak,20-24,Female,47
2017,Sarawak,25-29,Male,154
2017,Sarawak,25-29,Female,48
2017,Sarawak,30-34,Male,174
2017,Sarawak,30-34,Female,71
2017,Sarawak,35-39,Male,216
2017,Sarawak,35-39,Female,98
2017,Sarawak,40-44,Male,295
2017,Sarawak,40-44,Female,139
2017,Sarawak,45-49,Male,398
2017,Sarawak,45-49,Female,213
2017,Sarawak,50-54,Male,489
2017,Sarawak,50-54,Female,269
2017,Sarawak,55-59,Male,583
2017,Sarawak,55-59,Female,326
2017,Sarawak,60-64,Male,715
2017,Sarawak,60-64,Female,422
2017,Sarawak,65-69,Male,760
2017,Sarawak,65-69,Female,522
2017,Sarawak,70-74,Male,938
2017,Sarawak,70-74,Female,649
2017,Sarawak,75-79,Male,842
2017,Sarawak,75-79,Female,782
2017,Sarawak,80-84,Male,648
2017,Sarawak,80-84,Female,742
2017,Sarawak,85 +,Male,871
2017,Sarawak,85 +,Female,1021
2017,Selangor,Under 1 year,Male,329
2017,Selangor,Under 1 year,Female,291
2017,Selangor,1-4,Male,72
2017,Selangor,1-4,Female,60
2017,Selangor,5-9,Male,61
2017,Selangor,5-9,Female,40
2017,Selangor,10-14,Male,68
2017,Selangor,10-14,Female,49
2017,Selangor,15-19,Male,222
2017,Selangor,15-19,Female,76
2017,Selangor,20-24,Male,301
2017,Selangor,20-24,Female,101
2017,Selangor,25-29,Male,275
2017,Selangor,25-29,Female,114
2017,Selangor,30-34,Male,364
2017,Selangor,30-34,Female,164
2017,Selangor,35-39,Male,446
2017,Selangor,35-39,Female,222
2017,Selangor,40-44,Male,629
2017,Selangor,40-44,Female,320
2017,Selangor,45-49,Male,903
2017,Selangor,45-49,Female,420
2017,Selangor,50-54,Male,1239
2017,Selangor,50-54,Female,611
2017,Selangor,55-59,Male,1569
2017,Selangor,55-59,Female,843
2017,Selangor,60-64,Male,1783
2017,Selangor,60-64,Female,1064
2017,Selangor,65-69,Male,1766
2017,Selangor,65-69,Female,1189
2017,Selangor,70-74,Male,1646
2017,Selangor,70-74,Female,1226
2017,Selangor,75-79,Male,1548
2017,Selangor,75-79,Female,1412
2017,Selangor,80-84,Male,1238
2017,Selangor,80-84,Female,1437
2017,Selangor,85 +,Male,958
2017,Selangor,85 +,Female,1677
2017,Terengganu,Under 1 year,Male,100
2017,Terengganu,Under 1 year,Female,73
2017,Terengganu,1-4,Male,21
2017,Terengganu,1-4,Female,16
2017,Terengganu,5-9,Male,21
2017,Terengganu,5-9,Female,11
2017,Terengganu,10-14,Male,37
2017,Terengganu,10-14,Female,15
2017,Terengganu,15-19,Male,70
2017,Terengganu,15-19,Female,27
2017,Terengganu,20-24,Male,80
2017,Terengganu,20-24,Female,27
2017,Terengganu,25-29,Male,90
2017,Terengganu,25-29,Female,42
2017,Terengganu,30-34,Male,98
2017,Terengganu,30-34,Female,45
2017,Terengganu,35-39,Male,145
2017,Terengganu,35-39,Female,47
2017,Terengganu,40-44,Male,187
2017,Terengganu,40-44,Female,91
2017,Terengganu,45-49,Male,195
2017,Terengganu,45-49,Female,117
2017,Terengganu,50-54,Male,322
2017,Terengganu,50-54,Female,170
2017,Terengganu,55-59,Male,338
2017,Terengganu,55-59,Female,252
2017,Terengganu,60-64,Male,415
2017,Terengganu,60-64,Female,270
2017,Terengganu,65-69,Male,419
2017,Terengganu,65-69,Female,271
2017,Terengganu,70-74,Male,530
2017,Terengganu,70-74,Female,361
2017,Terengganu,75-79,Male,413
2017,Terengganu,75-79,Female,390
2017,Terengganu,80-84,Male,311
2017,Terengganu,80-84,Female,381
2017,Terengganu,85 +,Male,238
2017,Terengganu,85 +,Female,412
2017,WP Kuala Lumpur,Under 1 year,Male,85
2017,WP Kuala Lumpur,Under 1 year,Female,75
2017,WP Kuala Lumpur,1-4,Male,17
2017,WP Kuala Lumpur,1-4,Female,13
2017,WP Kuala Lumpur,5-9,Male,15
2017,WP Kuala Lumpur,5-9,Female,5
2017,WP Kuala Lumpur,10-14,Male,24
2017,WP Kuala Lumpur,10-14,Female,9
2017,WP Kuala Lumpur,15-19,Male,40
2017,WP Kuala Lumpur,15-19,Female,25
2017,WP Kuala Lumpur,20-24,Male,61
2017,WP Kuala Lumpur,20-24,Female,27
2017,WP Kuala Lumpur,25-29,Male,90
2017,WP Kuala Lumpur,25-29,Female,24
2017,WP Kuala Lumpur,30-34,Male,74
2017,WP Kuala Lumpur,30-34,Female,36
2017,WP Kuala Lumpur,35-39,Male,118
2017,WP Kuala Lumpur,35-39,Female,77
2017,WP Kuala Lumpur,40-44,Male,171
2017,WP Kuala Lumpur,40-44,Female,58
2017,WP Kuala Lumpur,45-49,Male,222
2017,WP Kuala Lumpur,45-49,Female,112
2017,WP Kuala Lumpur,50-54,Male,354
2017,WP Kuala Lumpur,50-54,Female,165
2017,WP Kuala Lumpur,55-59,Male,479
2017,WP Kuala Lumpur,55-59,Female,242
2017,WP Kuala Lumpur,60-64,Male,520
2017,WP Kuala Lumpur,60-64,Female,335
2017,WP Kuala Lumpur,65-69,Male,604
2017,WP Kuala Lumpur,65-69,Female,330
2017,WP Kuala Lumpur,70-74,Male,579
2017,WP Kuala Lumpur,70-74,Female,344
2017,WP Kuala Lumpur,75-79,Male,523
2017,WP Kuala Lumpur,75-79,Female,409
2017,WP Kuala Lumpur,80-84,Male,386
2017,WP Kuala Lumpur,80-84,Female,526
2017,WP Kuala Lumpur,85 +,Male,362
2017,WP Kuala Lumpur,85 +,Female,669
2017,WP Labuan,Under 1 year,Male,2
2017,WP Labuan,Under 1 year,Female,10
2017,WP Labuan,1-4,Male,0
2017,WP Labuan,1-4,Female,0
2017,WP Labuan,5-9,Male,0
2017,WP Labuan,5-9,Female,0
2017,WP Labuan,10-14,Male,0
2017,WP Labuan,10-14,Female,0
2017,WP Labuan,15-19,Male,1
2017,WP Labuan,15-19,Female,0
2017,WP Labuan,20-24,Male,6
2017,WP Labuan,20-24,Female,0
2017,WP Labuan,25-29,Male,8
2017,WP Labuan,25-29,Female,0
2017,WP Labuan,30-34,Male,8
2017,WP Labuan,30-34,Female,0
2017,WP Labuan,35-39,Male,4
2017,WP Labuan,35-39,Female,2
2017,WP Labuan,40-44,Male,8
2017,WP Labuan,40-44,Female,7
2017,WP Labuan,45-49,Male,7
2017,WP Labuan,45-49,Female,4
2017,WP Labuan,50-54,Male,11
2017,WP Labuan,50-54,Female,12
2017,WP Labuan,55-59,Male,12
2017,WP Labuan,55-59,Female,14
2017,WP Labuan,60-64,Male,15
2017,WP Labuan,60-64,Female,17
2017,WP Labuan,65-69,Male,10
2017,WP Labuan,65-69,Female,11
2017,WP Labuan,70-74,Male,15
2017,WP Labuan,70-74,Female,5
2017,WP Labuan,75-79,Male,8
2017,WP Labuan,75-79,Female,10
2017,WP Labuan,80-84,Male,11
2017,WP Labuan,80-84,Female,11
2017,WP Labuan,85 +,Male,6
2017,WP Labuan,85 +,Female,12
2017,WP Putrajaya,Under 1 year,Male,9
2017,WP Putrajaya,Under 1 year,Female,12
2017,WP Putrajaya,1-4,Male,1
2017,WP Putrajaya,1-4,Female,1
2017,WP Putrajaya,5-9,Male,0
2017,WP Putrajaya,5-9,Female,4
2017,WP Putrajaya,10-14,Male,2
2017,WP Putrajaya,10-14,Female,0
2017,WP Putrajaya,15-19,Male,3
2017,WP Putrajaya,15-19,Female,2
2017,WP Putrajaya,20-24,Male,6
2017,WP Putrajaya,20-24,Female,1
2017,WP Putrajaya,25-29,Male,0
2017,WP Putrajaya,25-29,Female,1
2017,WP Putrajaya,30-34,Male,5
2017,WP Putrajaya,30-34,Female,1
2017,WP Putrajaya,35-39,Male,7
2017,WP Putrajaya,35-39,Female,8
2017,WP Putrajaya,40-44,Male,9
2017,WP Putrajaya,40-44,Female,2
2017,WP Putrajaya,45-49,Male,3
2017,WP Putrajaya,45-49,Female,5
2017,WP Putrajaya,50-54,Male,5
2017,WP Putrajaya,50-54,Female,5
2017,WP Putrajaya,55-59,Male,20
2017,WP Putrajaya,55-59,Female,11
2017,WP Putrajaya,60-64,Male,17
2017,WP Putrajaya,60-64,Female,11
2017,WP Putrajaya,65-69,Male,12
2017,WP Putrajaya,65-69,Female,9
2017,WP Putrajaya,70-74,Male,8
2017,WP Putrajaya,70-74,Female,6
2017,WP Putrajaya,75-79,Male,7
2017,WP Putrajaya,75-79,Female,10
2017,WP Putrajaya,80-84,Male,4
2017,WP Putrajaya,80-84,Female,8
2017,WP Putrajaya,85 +,Male,5
2017,WP Putrajaya,85 +,Female,9
2018,Malaysia,Under 1 year,Male,2004
2018,Malaysia,Under 1 year,Female,1618
2018,Malaysia,1-4,Male,438
2018,Malaysia,1-4,Female,367
2018,Malaysia,5-9,Male,375
2018,Malaysia,5-9,Female,252
2018,Malaysia,10-14,Male,443
2018,Malaysia,10-14,Female,248
2018,Malaysia,15-19,Male,1336
2018,Malaysia,15-19,Female,423
2018,Malaysia,20-24,Male,1711
2018,Malaysia,20-24,Female,596
2018,Malaysia,25-29,Male,1691
2018,Malaysia,25-29,Female,723
2018,Malaysia,30-34,Male,2174
2018,Malaysia,30-34,Female,946
2018,Malaysia,35-39,Male,2854
2018,Malaysia,35-39,Female,1259
2018,Malaysia,40-44,Male,3664
2018,Malaysia,40-44,Female,1659
2018,Malaysia,45-49,Male,4963
2018,Malaysia,45-49,Female,2419
2018,Malaysia,50-54,Male,7095
2018,Malaysia,50-54,Female,3788
2018,Malaysia,55-59,Male,9347
2018,Malaysia,55-59,Female,5197
2018,Malaysia,60-64,Male,10856
2018,Malaysia,60-64,Female,6624
2018,Malaysia,65-69,Male,11563
2018,Malaysia,65-69,Female,7485
2018,Malaysia,70-74,Male,11389
2018,Malaysia,70-74,Female,8105
2018,Malaysia,75-79,Male,10745
2018,Malaysia,75-79,Female,9265
2018,Malaysia,80-84,Male,9122
2018,Malaysia,80-84,Female,10061
2018,Malaysia,85 +,Male,7179
2018,Malaysia,85 +,Female,12047
2018,Johor,Under 1 year,Male,221
2018,Johor,Under 1 year,Female,201
2018,Johor,1-4,Male,53
2018,Johor,1-4,Female,40
2018,Johor,5-9,Male,31
2018,Johor,5-9,Female,37
2018,Johor,10-14,Male,48
2018,Johor,10-14,Female,23
2018,Johor,15-19,Male,179
2018,Johor,15-19,Female,40
2018,Johor,20-24,Male,229
2018,Johor,20-24,Female,71
2018,Johor,25-29,Male,201
2018,Johor,25-29,Female,68
2018,Johor,30-34,Male,272
2018,Johor,30-34,Female,128
2018,Johor,35-39,Male,348
2018,Johor,35-39,Female,158
2018,Johor,40-44,Male,471
2018,Johor,40-44,Female,217
2018,Johor,45-49,Male,639
2018,Johor,45-49,Female,304
2018,Johor,50-54,Male,962
2018,Johor,50-54,Female,510
2018,Johor,55-59,Male,1219
2018,Johor,55-59,Female,603
2018,Johor,60-64,Male,1379
2018,Johor,60-64,Female,802
2018,Johor,65-69,Male,1520
2018,Johor,65-69,Female,952
2018,Johor,70-74,Male,1497
2018,Johor,70-74,Female,907
2018,Johor,75-79,Male,1221
2018,Johor,75-79,Female,1000
2018,Johor,80-84,Male,1071
2018,Johor,80-84,Female,1167
2018,Johor,85 +,Male,823
2018,Johor,85 +,Female,1505
2018,Kedah,Under 1 year,Male,136
2018,Kedah,Under 1 year,Female,93
2018,Kedah,1-4,Male,31
2018,Kedah,1-4,Female,26
2018,Kedah,5-9,Male,36
2018,Kedah,5-9,Female,18
2018,Kedah,10-14,Male,29
2018,Kedah,10-14,Female,20
2018,Kedah,15-19,Male,127
2018,Kedah,15-19,Female,39
2018,Kedah,20-24,Male,134
2018,Kedah,20-24,Female,52
2018,Kedah,25-29,Male,152
2018,Kedah,25-29,Female,64
2018,Kedah,30-34,Male,164
2018,Kedah,30-34,Female,81
2018,Kedah,35-39,Male,217
2018,Kedah,35-39,Female,123
2018,Kedah,40-44,Male,305
2018,Kedah,40-44,Female,152
2018,Kedah,45-49,Male,431
2018,Kedah,45-49,Female,227
2018,Kedah,50-54,Male,546
2018,Kedah,50-54,Female,310
2018,Kedah,55-59,Male,774
2018,Kedah,55-59,Female,494
2018,Kedah,60-64,Male,904
2018,Kedah,60-64,Female,576
2018,Kedah,65-69,Male,1005
2018,Kedah,65-69,Female,660
2018,Kedah,70-74,Male,935
2018,Kedah,70-74,Female,674
2018,Kedah,75-79,Male,912
2018,Kedah,75-79,Female,789
2018,Kedah,80-84,Male,854
2018,Kedah,80-84,Female,973
2018,Kedah,85 +,Male,524
2018,Kedah,85 +,Female,965
2018,Kelantan,Under 1 year,Male,173
2018,Kelantan,Under 1 year,Female,115
2018,Kelantan,1-4,Male,32
2018,Kelantan,1-4,Female,23
2018,Kelantan,5-9,Male,29
2018,Kelantan,5-9,Female,22
2018,Kelantan,10-14,Male,44
2018,Kelantan,10-14,Female,26
2018,Kelantan,15-19,Male,108
2018,Kelantan,15-19,Female,27
2018,Kelantan,20-24,Male,122
2018,Kelantan,20-24,Female,51
2018,Kelantan,25-29,Male,120
2018,Kelantan,25-29,Female,55
2018,Kelantan,30-34,Male,140
2018,Kelantan,30-34,Female,83
2018,Kelantan,35-39,Male,178
2018,Kelantan,35-39,Female,73
2018,Kelantan,40-44,Male,211
2018,Kelantan,40-44,Female,109
2018,Kelantan,45-49,Male,317
2018,Kelantan,45-49,Female,174
2018,Kelantan,50-54,Male,404
2018,Kelantan,50-54,Female,268
2018,Kelantan,55-59,Male,531
2018,Kelantan,55-59,Female,369
2018,Kelantan,60-64,Male,687
2018,Kelantan,60-64,Female,456
2018,Kelantan,65-69,Male,713
2018,Kelantan,65-69,Female,506
2018,Kelantan,70-74,Male,853
2018,Kelantan,70-74,Female,553
2018,Kelantan,75-79,Male,614
2018,Kelantan,75-79,Female,636
2018,Kelantan,80-84,Male,642
2018,Kelantan,80-84,Female,659
2018,Kelantan,85 +,Male,414
2018,Kelantan,85 +,Female,779
2018,Melaka,Under 1 year,Male,71
2018,Melaka,Under 1 year,Female,39
2018,Melaka,1-4,Male,8
2018,Melaka,1-4,Female,2
2018,Melaka,5-9,Male,7
2018,Melaka,5-9,Female,3
2018,Melaka,10-14,Male,13
2018,Melaka,10-14,Female,1
2018,Melaka,15-19,Male,45
2018,Melaka,15-19,Female,12
2018,Melaka,20-24,Male,67
2018,Melaka,20-24,Female,14
2018,Melaka,25-29,Male,43
2018,Melaka,25-29,Female,16
2018,Melaka,30-34,Male,58
2018,Melaka,30-34,Female,28
2018,Melaka,35-39,Male,87
2018,Melaka,35-39,Female,44
2018,Melaka,40-44,Male,92
2018,Melaka,40-44,Female,54
2018,Melaka,45-49,Male,149
2018,Melaka,45-49,Female,79
2018,Melaka,50-54,Male,236
2018,Melaka,50-54,Female,129
2018,Melaka,55-59,Male,270
2018,Melaka,55-59,Female,142
2018,Melaka,60-64,Male,350
2018,Melaka,60-64,Female,226
2018,Melaka,65-69,Male,365
2018,Melaka,65-69,Female,223
2018,Melaka,70-74,Male,357
2018,Melaka,70-74,Female,249
2018,Melaka,75-79,Male,332
2018,Melaka,75-79,Female,302
2018,Melaka,80-84,Male,305
2018,Melaka,80-84,Female,363
2018,Melaka,85 +,Male,224
2018,Melaka,85 +,Female,402
2018,Negeri Sembilan,Under 1 year,Male,89
2018,Negeri Sembilan,Under 1 year,Female,73
2018,Negeri Sembilan,1-4,Male,16
2018,Negeri Sembilan,1-4,Female,11
2018,Negeri Sembilan,5-9,Male,9
2018,Negeri Sembilan,5-9,Female,8
2018,Negeri Sembilan,10-14,Male,13
2018,Negeri Sembilan,10-14,Female,2
2018,Negeri Sembilan,15-19,Male,62
2018,Negeri Sembilan,15-19,Female,14
2018,Negeri Sembilan,20-24,Male,79
2018,Negeri Sembilan,20-24,Female,26
2018,Negeri Sembilan,25-29,Male,79
2018,Negeri Sembilan,25-29,Female,31
2018,Negeri Sembilan,30-34,Male,102
2018,Negeri Sembilan,30-34,Female,38
2018,Negeri Sembilan,35-39,Male,125
2018,Negeri Sembilan,35-39,Female,49
2018,Negeri Sembilan,40-44,Male,139
2018,Negeri Sembilan,40-44,Female,64
2018,Negeri Sembilan,45-49,Male,198
2018,Negeri Sembilan,45-49,Female,81
2018,Negeri Sembilan,50-54,Male,289
2018,Negeri Sembilan,50-54,Female,160
2018,Negeri Sembilan,55-59,Male,417
2018,Negeri Sembilan,55-59,Female,225
2018,Negeri Sembilan,60-64,Male,509
2018,Negeri Sembilan,60-64,Female,317
2018,Negeri Sembilan,65-69,Male,529
2018,Negeri Sembilan,65-69,Female,335
2018,Negeri Sembilan,70-74,Male,450
2018,Negeri Sembilan,70-74,Female,301
2018,Negeri Sembilan,75-79,Male,456
2018,Negeri Sembilan,75-79,Female,361
2018,Negeri Sembilan,80-84,Male,397
2018,Negeri Sembilan,80-84,Female,448
2018,Negeri Sembilan,85 +,Male,327
2018,Negeri Sembilan,85 +,Female,469
2018,Pahang,Under 1 year,Male,109
2018,Pahang,Under 1 year,Female,88
2018,Pahang,1-4,Male,25
2018,Pahang,1-4,Female,22
2018,Pahang,5-9,Male,26
2018,Pahang,5-9,Female,14
2018,Pahang,10-14,Male,29
2018,Pahang,10-14,Female,18
2018,Pahang,15-19,Male,92
2018,Pahang,15-19,Female,20
2018,Pahang,20-24,Male,104
2018,Pahang,20-24,Female,23
2018,Pahang,25-29,Male,113
2018,Pahang,25-29,Female,46
2018,Pahang,30-34,Male,136
2018,Pahang,30-34,Female,65
2018,Pahang,35-39,Male,177
2018,Pahang,35-39,Female,92
2018,Pahang,40-44,Male,229
2018,Pahang,40-44,Female,93
2018,Pahang,45-49,Male,268
2018,Pahang,45-49,Female,156
2018,Pahang,50-54,Male,383
2018,Pahang,50-54,Female,188
2018,Pahang,55-59,Male,508
2018,Pahang,55-59,Female,254
2018,Pahang,60-64,Male,596
2018,Pahang,60-64,Female,376
2018,Pahang,65-69,Male,636
2018,Pahang,65-69,Female,445
